,distance_between_events,time_of_event
96,0.6910426968556438,229.66596790246228
97,8.77522295090055,244.38286363505358
98,0.7309277305993112,238.44119085336283
99,1.2523217491233463,245.1137913656529
100,0.5019979884963011,239.69351260248618
101,9.331474259994387,245.6157893541492
102,2.508571419407809,249.02498686248057
103,0.3651732018272835,248.12436077355702
104,3.3882659193795828,249.39016006430785
105,6.155876984356206,251.5126266929366
106,7.383092066914544,255.54603704866406
107,9.787391633618158,258.89571875985115
108,5.468393300030706,265.3334286822822
109,9.090344769385014,264.36411205988185
110,9.411452513388696,274.4237734516672
111,6.265365652511595,273.7755645732706
112,1.6542506712016047,280.6891391041788
113,9.79443071343882,275.4298152444722
114,1.9293592651266034,290.48356981761765
115,1.4265528928349847,277.3591745095988
116,2.7637919685320336,291.91012271045264
117,7.680117655507775,280.1229664781308
118,3.531460924217181,299.5902403659604
119,6.602854047745636,283.654427402348
120,5.352741526783826,306.19309441370604
121,6.510640790789024,289.0071689291318
122,6.882474876326795,312.70373520449505
123,1.1743827091173364,295.8896438054586
124,1.4310576607777037,313.87811791361236
125,3.5274986462632887,297.3207014662363
126,4.050310683386286,317.4056165598756
127,9.198374205779784,301.3710121496226
128,5.577099014911785,326.6039907656554
129,7.418187225941918,306.94811116453434
130,1.4921066540443328,334.0221779915973
131,5.872766510265411,308.4402178185787
132,7.391236966821159,339.8949445018627
133,0.03239263744243326,315.83145478539984
134,3.6798993619239972,339.92733713930517
135,9.899150886850748,319.51135414732386
136,9.15735639437811,349.8264880261559
137,2.6378328129159554,328.66871054170196
138,8.306233671765314,352.4643208390719
139,3.4178702521417015,336.97494421346727
140,6.757997802901217,355.8821910912136
141,8.192263556628408,343.7329420163685
142,3.9574977296656044,364.074454647842
143,0.4103847939193861,347.6904397460341
144,1.432933770952256,364.4848394417614
145,3.4317514029629956,349.12337351698636
146,4.950339842470375,367.9165908447244
147,3.7525135456266234,354.07371335945675
148,6.760091816713237,371.66910439035104
149,6.487941453483746,360.83380517616996
150,4.152140697892826,378.1570458438348
151,3.5658503786316196,364.9859458740628
152,9.340998633034475,381.72289622246643
153,1.4832592294975266,374.32694450709727
154,3.571295660182805,383.206155451964
155,3.1268864407331174,377.89824016728005
156,4.650155572067658,386.3330418926971
157,1.505019370843087,382.5483957393477
158,5.208864605420855,387.8380612635402
159,4.200298109611414,387.75726034476855
160,5.142745741692157,392.03835937315165
161,4.7551124492357575,392.90000608646073
162,5.03068499942977,396.7934718223874
163,7.973367261055886,397.9306910858905
164,6.16646597716146,404.7668390834433
165,6.795077103749788,404.09715706305195
166,1.008043205678154,411.5619161871931
167,5.791289045410709,405.10520026873013
168,3.1596166264111436,417.35320523260384
169,8.385599698642118,408.2648168951413
170,2.572009697460916,425.73880493124597
171,3.860000304097669,410.8368265926022
172,6.373308502492041,429.59880523534366
173,2.5904927456340476,417.21013509509424
174,4.182022352492756,432.1892979809777
175,6.370759286807882,421.392157447587
176,3.8387984730978575,438.56005726778557
177,8.494072297644182,425.2309559206849
178,4.766533392043206,447.0541295654298
179,5.046799049796807,429.9974893127281
180,5.257610116023167,452.10092861522656
181,9.32703542540782,435.25509942875124
182,5.437343451337946,461.4279640406344
183,9.409050133303168,440.6924428800892
184,4.56294223441303,470.8370141739375
185,5.6666593361652335,445.2553851145022
186,1.6700741213017212,476.5036735101028
187,0.7381476021561706,446.9254592358039
188,3.1617303790807605,477.24182111225895
189,1.8503248825260732,450.08718961488466
190,4.264775986733863,479.092145994785
191,2.3717757833648454,454.35196560161853
192,1.9974962751896108,481.4639217781499
193,4.54320354701084,456.34946187680816
194,4.023477371770689,486.0071253251607
195,8.190782156035375,460.37293924857886
196,5.866871082299848,494.19790748119607
197,4.741348176454354,466.2398103308787
198,2.400307302910991,498.93925565765045
199,6.8476703724244405,468.6401176337897
200,1.9596756341351007,505.7869260300749
201,5.584129628357498,470.59979326792484
202,8.40377833300993,511.3710556584324
203,2.1371775043515253,479.0035716009348
204,7.1497666479234026,513.5082331627839
205,1.8031678048668343,486.1533382488582
206,3.67091167175559,515.3114009676507
207,1.392851962353282,489.82424992061374
208,1.3531159858263198,516.7042529300039
209,4.012304750232226,491.17736590644006
210,4.573650232080371,520.7165576802362
211,4.524912496341582,495.7510161385204
212,8.089223439233564,525.2414701765778
213,4.140333395886761,503.840239577754
214,8.232108281683816,529.3818035724645
215,4.074599908486531,512.0723478594379
216,8.854439724507056,533.456403480951
217,6.306500547065061,520.9267875839449
218,3.383943960092286,539.7629040280161
219,2.591413410905007,524.3107315440373
220,2.260440948614021,542.3543174389212
221,7.905677312425907,526.5711724926513
222,8.391096884363984,550.2599947513471
223,6.907745862113575,534.9622693770152
224,7.701012840792959,557.1677406134606
225,7.8500026527792635,542.6632822178082
226,9.686540756995381,565.0177432662399
227,9.050160608781487,552.3498229748035
228,2.469431770933921,574.0679038750214
229,9.448741946203802,554.8192547457375
230,5.898439200315272,583.5166458212252
231,4.5752129613032295,560.7176939460527
232,7.989539120500214,588.0918587825284
233,3.7545334050686696,568.7072330665529
234,1.275303844125386,591.8463921875971
235,4.379722554529626,569.9825369106783
236,3.5253780007223234,596.2261147421267
237,2.020109054531124,573.5079149114006
238,7.242135344175214,598.2462237966578
239,6.550482743740571,580.7500502555758
240,9.717100777564124,604.7967065403983
241,7.052298807771726,590.46715103314
242,9.744479017955094,611.8490053481701
243,4.4371521720530644,600.2116300510951
244,2.2265786569538237,616.2861575202231
245,5.148371211758054,602.4382087080489
246,1.59839347823439,621.4345287319812
247,7.636529474499463,604.0366021862833
248,0.8579906468124587,629.0710582064806
249,7.956904215484151,604.8945928330958
250,2.1665971105205672,637.0279624219648
251,0.7312508574046661,607.0611899436163
252,4.5509510708788845,637.7592132793695
253,9.802315716092407,611.6121410144953
254,9.032639628643114,647.5615289954619
255,0.09194018167748896,620.6447806431383
256,4.928778517761011,647.6534691771394
257,2.8070404983083206,625.5735591608993
258,1.8457120459377374,650.4605096754477
259,0.1368484676855597,627.419271206837
260,6.264822885460731,650.5973581431333
261,6.261970930624086,633.6840940922978
262,3.2612711532753713,656.8593290737574
263,7.908834806531306,636.9453652455732
264,9.857203234132639,664.7681638802887
265,6.568871263064625,646.8025684797058
266,1.831609478307259,671.3370351433533
267,6.031078100998374,648.6341779580131
268,2.2572363381720653,677.3681132443517
269,8.15688016868373,650.8914142961852
270,8.718665097281578,685.5249934130354
271,2.691809489583017,659.6100793934668
272,2.456580079533345,688.2168029026184
273,8.696083756466708,662.0666594730001
274,2.2405559331480482,696.9128866590851
275,1.9452467002269946,664.3072154061481
276,1.930285217314558,698.8581333593121
277,1.7732061710617708,666.2375006234627
278,0.37748775365142984,700.6313395303739
279,3.578511767219117,666.6149883771141
280,8.3745480724506,704.209851297593
281,3.348899481014863,674.9895364495646
282,7.1691550363789265,707.5587507786079
283,3.6900448622470927,682.1586914859436
284,7.0176100093948595,711.248795640855
285,9.793805354094644,689.1763014953384
286,9.154108727156185,721.0426009949496
287,0.1825947314943066,698.3304102224946
288,8.977822059879148,721.2251957264439
289,2.565066033308433,707.3082322823738
290,0.8341489953414982,723.7902617597523
291,0.42217070295950676,708.1423812777152
292,6.897685017101923,724.2124324627118
293,3.781127072298851,715.0400662948172
294,0.7713564409477935,727.9935595350107
295,3.6990229111320962,715.811422735765
296,3.2342565879013208,731.6925824461429
297,2.8615389920449976,719.0456793236663
298,0.6181536353297801,734.5541214381878
299,6.018205526614928,719.6638329589961
300,9.169054447950186,740.5723269648028
301,6.365363990492296,728.8328874069463
302,1.348267991103761,746.937690955295
303,3.3549650942394837,730.18115539805
304,5.419318906602108,750.2926560495345
305,8.153684878542647,735.6004743046522
306,3.753628019954076,758.4463409280771
307,7.522001274138487,739.3541023246062
308,0.3653694251713424,765.9683422022156
309,9.898525690279094,739.7194717497775
310,8.124697068807526,775.8668678924947
311,2.9542115733349297,747.8441688185851
312,8.389049192498431,778.8210794658296
313,0.6065073329104742,756.2332180110835
314,6.867661497094156,779.4275867987401
315,1.5645919047825163,763.1008795081776
316,8.072569678897656,780.9921787035227
317,8.295017692137536,771.1734491870753
318,2.333248810234305,789.2871963956602
319,6.174415262506993,773.5066979973096
320,6.303122011904401,795.4616116581672
321,6.622896606873882,779.809820009214
322,3.3133281636138987,802.084508265041
323,8.158018128929534,783.1231481728279
324,0.3803062111460631,810.2425263939705
325,3.805541740598967,783.5034543839739
326,2.6960529500626205,814.0480681345695
327,7.190063902547671,786.1995073340365
328,0.7810744232655897,821.2381320371171
329,5.993348471844081,786.9805817573022
330,5.0898528016782425,827.2314805089612
331,9.416256675972663,792.0704345589804
332,5.595385912389329,836.6477371849339
333,8.892511115326501,797.6658204713698
334,4.312859207678599,845.5402483002605
335,8.753244370341646,801.9786796790484
336,9.15720077008409,854.2934926706022
337,0.5310597702552888,811.1358804491324
338,8.798799766697643,854.8245524408575
339,4.587444127720678,819.9346802158301
340,9.19785439538842,859.4119965685782
341,6.284135173344822,829.1325346112185
342,4.135903119265386,865.696131741923
343,1.704961634585469,833.2684377304839
344,0.5571202190188151,867.4010933765085
345,6.842776806148793,833.8255579495027
346,2.756653439672405,874.2438701826572
347,7.63146438694981,836.5822113891751
348,3.7506472601581287,881.875334569607
349,2.629311542023615,840.3328586493332
350,1.6212642417473688,884.5046461116307
351,1.3640043374312527,841.9541228910805
352,5.286923149047772,885.8686504490619
353,7.713681399953261,847.2410460401283
354,9.82680054713036,893.5823318490152
355,7.575660459441238,857.0678465872586
356,3.5731926965817373,901.1579923084564
357,3.2910785845334143,860.6410392838403
358,2.4196682094317365,904.4490708929899
359,9.605260122618795,863.060707493272
360,2.1963781070508115,914.0543310156087
361,7.213497770168338,865.2570856003229
362,8.61924706420541,921.267828785777
363,5.526174269031733,873.8763326645283
364,0.1296187902861301,926.7940030548087
365,7.681659986526888,874.0059514548144
366,2.735908823493917,934.4756630413357
367,9.117719175067704,876.7418602783083
368,8.088638004742613,943.5933822164034
369,2.0329571496355268,884.8304982830509
370,2.2542081086147423,945.6263393660389
371,9.182955541601569,887.0847063916657
372,4.310539007999685,954.8092949076405
373,7.831376492850762,891.3952453996653
374,8.102131208346433,962.6406714004912
375,4.065321063814017,899.4973766080118
376,3.6414367266930436,966.7059924643053
377,6.145696190933133,903.1388133347049
378,8.126988795619003,972.8516886552384
379,7.105561835083937,911.2658021303239
380,4.891146618510357,979.9572504903223
381,3.356777801996609,916.1569487488342
382,9.62283769358502,983.3140282923189
383,0.4917572087952127,925.7797864424192
384,9.640707366725032,983.8057855011141
385,0.583462177793852,935.4204938091442
386,0.37008368032350303,984.389247678908
387,9.671386191264764,935.7905774894678
388,3.760282611636878,994.0606338701728
389,5.910010210633568,939.5508601011046
390,4.586509727582214,999.9706440808063
391,7.032939697633989,944.1373698286868
392,4.821447229185399,1007.0035837784403
393,9.6708153772342,948.9588170578722
394,1.7918525042800626,1016.6743991556746
395,3.262607585957528,950.7506695621523
396,3.5894723463340594,1019.9370067416321
397,1.8151596805667047,954.3401419084864
398,0.752482296059942,1021.7521664221988
399,2.0738193715032605,955.0926242045464
400,3.118679073183147,1023.8259857937021
401,8.312485674834464,958.2113032777295
402,0.43081737515186624,1032.1384714685366
403,7.119786856483041,958.6421206528813
404,4.91087316133488,1039.2582583250196
405,6.364012100037114,963.5529938142162
406,9.89366305043207,1045.6222704250567
407,8.21023444401012,973.4466568646483
408,7.468549950275666,1053.832504869067
409,2.086571205712061,980.915206814924
410,7.914155214621754,1055.919076074779
411,3.110247925924753,988.8293620295457
412,3.6871659528248593,1059.0293240007038
413,1.6783056081401537,992.5165279823706
414,6.013383709688107,1060.707629608844
415,2.1000209849491713,998.5299116920587
416,5.553387121189514,1062.8076505937931
417,5.271827597862224,1004.0832988132482
418,0.2915953060238585,1068.0794781916554
419,5.4780385539964485,1004.3748941192721
420,5.158213070809202,1073.5575167456518
421,1.9216337925361993,1009.5331071900813
422,2.136240103422764,1075.479150538188
423,3.0861667942219437,1011.6693472935041
424,1.448102220049835,1078.56531733241
425,6.031762682987164,1013.1174495135539
426,9.929639014415857,1084.597080015397
427,4.212095694441945,1023.0470885279698
428,5.17558192362964,1088.809175709839
429,1.2163378098336042,1028.2226704515995
430,4.6440205911449866,1090.0255135196728
431,5.321592704144478,1032.8666910427444
432,1.124062041592454,1095.3471062238173
433,2.2842434269472998,1033.9907530843368
434,5.7327648757573115,1097.6313496507646
435,4.515037324878325,1039.7235179600941
436,2.3351962663158634,1102.1463869756428
437,3.502510540244411,1042.05871422641
438,6.8774776974707885,1105.6488975158873
439,4.944828601319255,1048.9361919238809
440,1.0810102785641207,1110.5937261172064
441,0.0020573619319497194,1050.0172022024449
442,8.026827650762687,1110.5957834791384
443,6.88092788293321,1058.0440298532076
444,1.394919469550866,1117.4767113620717
445,8.532990999462056,1059.4389493227584
446,8.514754045483695,1126.0097023615338
447,0.8611476090905068,1067.953703368242
448,3.9737521613159608,1126.8708499706242
449,2.427747645977447,1071.927455529558
450,0.2681763061244691,1129.2985976166017
451,8.721667416193533,1072.1956318356824
452,7.78720943416225,1138.0202650327951
453,0.4466284716065827,1079.9828412698446
454,7.535384243515482,1138.4668935044017
455,1.1055678542126401,1087.51822551336
456,9.665148227255191,1139.5724613586144
457,3.527346981239896,1097.1833737406153
458,5.340201844431123,1143.0998083398542
459,6.019253345500354,1102.5235755850463
460,8.471453670141463,1149.1190616853546
461,3.6750260523085396,1110.9950292551878
462,9.86246195367835,1152.7940877376632
463,3.0611249975419055,1120.8574912088661
464,2.567640525071646,1155.855212735205
465,2.2022862777547267,1123.4251317339379
466,6.369572255376164,1158.0574990129596
467,6.222077282430116,1129.794703989314
468,2.56447304046148,1164.2795762953897
469,6.493984726874398,1132.3591770297755
470,5.662021741247586,1170.7735610222642
471,4.618699363313395,1138.0211987710231
472,0.3711428971500941,1175.3922603855776
473,2.3107506721765816,1138.3923416681732
474,4.915629648885207,1177.703011057754
475,1.8256636137591253,1143.3079713170584
476,3.576293518677185,1179.5286746715133
477,1.4475142599289414,1146.8842648357356
478,5.164521711729977,1180.9761889314423
479,5.175243471094513,1152.0487865474656
480,2.10342573973082,1186.1514324025368
481,3.259406064840115,1154.1522122871963
482,1.6103453471681173,1189.4108384673768
483,6.433113857351998,1155.7625576343644
484,4.817207193471559,1195.843952324729
485,1.0772734180881915,1160.579764827836
486,3.047460271199908,1196.9212257428171
487,6.389771605860787,1163.627225099036
488,8.711056162975368,1203.3109973486778
489,9.756321559165869,1172.3382812620114
490,2.4005208419926483,1213.0673189078436
491,1.9121827571411498,1174.738802104004
492,1.813418549489113,1214.9795016649848
493,6.086323693452255,1176.5522206534931
494,3.9292750447013525,1221.065825358437
495,1.3925441641874103,1180.4814956981945
496,8.941340845333656,1222.4583695226245
497,7.472012279657302,1189.422836543528
498,8.060137574361994,1229.9303818022818
499,0.3006458418391189,1197.48297411789
500,7.728155248073284,1230.2310276441208
501,8.213966761762673,1205.2111293659634
502,9.564722109277247,1238.4449944058836
503,1.4483840915707802,1214.7758514752406
504,1.998883803122108,1239.8933784974543
505,9.042154102625881,1216.7747352783626
506,4.435166388746097,1248.93553260008
507,4.2934468108875485,1221.2099016671086
508,9.991371787270213,1253.2289794109677
509,2.762521327818627,1231.201273454379
510,8.629075172649562,1255.9915007387863
511,4.941498113928184,1239.8303486270286
512,1.6301008917681814,1260.9329988527145
513,9.458141594859008,1241.4604495187968
514,5.650132789100105,1270.3911404475734
515,6.448449685614314,1247.110582307897
516,7.544186687174067,1276.8395901331878
517,0.6492061266224469,1254.654768995071
518,8.411012691832976,1277.4887962598102
519,3.5358136585836952,1263.0657816869038
520,3.218031293172009,1281.024609918394
521,5.5017741764889925,1266.283812980076
522,3.8656214969522837,1286.5263840948828
523,7.743593082830911,1270.1494344770283
524,2.0325551377762663,1294.2699771777138
525,8.838655616572982,1272.1819896148045
526,0.47839067260005197,1303.108632794287
527,8.426683001136295,1272.6603802874045
528,3.2540065891120418,1311.5353157954232
529,7.770674521305142,1275.9143868765166
530,6.651065100854574,1319.3059903167284
531,0.3354040580494344,1282.5654519773711
532,3.7022977226170948,1319.6413943747777
533,9.837228326850061,1286.2677496999881
534,8.07713154489521,1329.4786227016277
535,3.933050979916586,1294.3448812448833
536,7.359011005936745,1333.4116736815442
537,8.559493559894316,1301.70389225082
538,9.423630895888156,1341.9711672414385
539,0.6217335683734382,1311.1275231467082
540,9.211690117003812,1342.592900809812
541,6.152997549201937,1320.339213263712
542,0.20316941819225942,1348.7458983590138
543,6.075594536001109,1320.5423826819042
544,1.0608894602444452,1354.821492895015
545,8.782893364208789,1321.6032721421486
546,0.38188690228153077,1363.6043862592237
547,6.8087988662452865,1321.9851590444302
548,6.81129587725526,1370.413185125469
549,8.51061566479305,1328.7964549216856
550,7.090746535422929,1378.923800790262
551,3.5002439888039074,1335.8872014571086
552,9.582208966378614,1382.424044779066
553,9.339789855938655,1345.4694104234873
554,1.4016162511800878,1391.7638346350047
555,9.06185126150287,1346.8710266746673
556,6.870753535791164,1400.8256858965076
557,6.093050485161799,1353.7417802104585
558,9.165785266024262,1406.9187363816693
559,1.6268432054320736,1362.9075654764827
560,0.49126351716886396,1408.5455795871014
561,1.5998110017421119,1363.3988289936515
562,4.420051640924844,1410.1453905888436
563,0.6721714517203281,1367.8188806345763
564,1.943636206251036,1410.8175620405639
565,1.0494050564237556,1369.7625168408274
566,0.5256012242247388,1411.8669670969875
567,3.8967982698716828,1370.2881180650522
568,4.381821241707778,1415.7637653668592
569,1.7739081079684427,1374.66993930676
570,9.878804225918547,1417.5376734748277
571,5.181398121678508,1384.5487435326786
572,9.407645125614334,1422.7190715965062
573,8.327226687272965,1393.956388658293
574,3.1564963610126053,1431.0462982837792
575,2.058093002469612,1397.1128850193056
576,8.067910418285724,1433.1043912862488
577,7.26710460247649,1405.1807954375913
578,4.809684796983532,1440.3714958887253
579,0.46109198459802214,1409.9904802345748
580,3.727724733787856,1440.8325878733233
581,0.6304686361030032,1413.7182049683627
582,3.2211431250254927,1441.4630565094262
583,2.149658381517565,1416.9393480933882
584,5.093427531785723,1443.6127148909438
585,1.5654409044541562,1422.0327756251738
586,1.5527204125264782,1445.178155795398
587,8.469537631237117,1423.5854960377003
588,4.4845828349200145,1453.647693426635
589,5.282450698121897,1428.0700788726203
590,8.25388418995364,1458.930144124757
591,4.2385302942954795,1436.323963062574
592,4.360856689678797,1463.1686744190524
593,5.343388766287459,1440.6848197522527
594,6.674802628218238,1468.51206318534
595,8.327429433714613,1447.359622380471
596,8.402430130598246,1476.8394926190545
597,6.725772346531738,1455.7620525110692
598,8.286663710280726,1483.5652649655863
599,7.066217869091526,1464.0487162213499
600,3.125405795051177,1490.6314828346779
601,4.856213602147922,1467.174122016401
602,0.32282876390193893,1495.4876964368257
603,6.7154897755460965,1467.496950780303
604,7.200421437759534,1502.2031862123717
605,4.195012682540202,1474.6973722180626
606,7.210493660672004,1506.398198894912
607,1.3685502335303912,1481.9078658787346
608,5.341944544397573,1507.7667491284424
609,0.1587368214162721,1487.2498104231322
610,2.2104576861722447,1507.9254859498587
611,8.443807837982353,1489.4602681093045
612,0.1454839336161673,1516.3692937878411
613,2.9904961002168906,1489.6057520429206
614,3.3422116064940353,1519.359789888058
615,2.3989625193638577,1492.9479636494145
616,9.042496736200894,1521.7587524074218
617,0.7790827341305551,1501.9904603856155
618,4.166677762172569,1522.5378351415523
619,4.949018374242628,1506.1571381477881
620,0.2555352797782562,1527.4868535157948
621,9.728380945644282,1506.4126734275665
622,0.17913796759102318,1537.215234461439
623,4.023320498874576,1506.5918113951575
624,3.9757683593207127,1541.2385549603136
625,0.036182069618108104,1510.5675797544782
626,4.613024342092685,1541.2747370299317
627,7.773271816312257,1515.180604096571
628,5.270461250028015,1549.0480088462439
629,1.1174607678397452,1520.451065346599
630,6.893938774074084,1550.1654696140836
631,1.625555856693437,1527.3450041206731
632,8.585537340117884,1551.791025470777
633,3.5992196390758258,1535.9305414607911
634,1.7047346015864873,1555.3902451098527
635,0.7264462119939263,1537.6352760623777
636,3.148428740908169,1556.1166913218467
637,2.4500822386250243,1540.783704803286
638,8.645170697004422,1558.5667735604718
639,2.7540243009788377,1549.4288755002904
640,2.585625447558283,1561.3207978614507
641,7.173473968236435,1552.0145009478485
642,7.679888327158521,1568.4942718296872
643,3.0717979918536753,1559.694389275007
644,7.907583158575717,1571.5660698215409
645,9.144805723882659,1567.601972433583
646,2.4213747706589506,1580.7108755454235
647,3.1721883674110165,1570.0233472042419
648,3.7828467354610273,1583.8830639128346
649,4.104543732486387,1573.806193939703
650,1.8542826892280295,1587.987607645321
651,9.618773080759373,1575.660476628931
652,1.2460810207788786,1597.6063807260805
653,4.918153359135791,1576.9065576497098
654,8.191964106554929,1602.5245340852164
655,5.729214457756209,1585.0985217562647
656,6.201967363839387,1608.2537485429725
657,3.923410244979774,1591.3004891201042
658,6.234429584155448,1612.1771587879523
659,4.518345394151177,1597.5349187042596
660,8.553930314928271,1616.6955041821034
661,6.0638719267772645,1606.0888490191878
662,5.629157010459778,1622.7593761088806
663,4.322669797776248,1611.7180060296475
664,8.329933532956774,1627.0820459066567
665,6.226945318410465,1620.0479395626044
666,6.516472479145606,1633.3089912250673
667,3.5440014284131194,1626.56441204175
668,7.6676087895403855,1636.8529926534804
669,9.256938507388533,1634.2320208312904
670,3.2878027740895535,1646.1099311608689
671,3.7048453191731037,1637.51982360538
672,6.800129057946931,1649.814776480042
673,0.7580734168557046,1644.3199526633268
674,9.688700850800037,1650.5728498968977
675,5.836218380206964,1654.0086535141268
676,1.598697154297355,1656.4090682771046
677,3.791536896959329,1655.607350668424
678,0.13475981128105663,1660.2006051740639
679,5.722561592656536,1655.7421104797052
680,4.4433098898580825,1665.9231667667204
681,9.533276121965832,1660.1854203695632
682,7.247144390553547,1675.4564428886863
683,7.541187897841035,1667.4325647601167
684,6.463056028048263,1682.9976307865272
685,3.0283357517256313,1673.895620788165
686,5.629416136895703,1686.0259665382528
687,1.0540990316656496,1679.5250369250607
688,0.8341046095575277,1687.0800655699184
689,3.5078484544514845,1680.3591415346182
690,8.160450589235102,1690.5879140243699
691,9.576888781903358,1688.5195921238533
692,3.0396110699599777,1700.1648028062732
693,3.435494038227025,1691.5592031938133
694,4.706697507351198,1703.6002968445002
695,8.121134101614686,1696.2659007011646
696,4.531271801521443,1711.7214309461149
697,7.178737943055035,1700.797172502686
698,5.415916390809697,1718.90016888917
699,4.077417239767341,1706.2130888934958
700,7.498934091586583,1722.9775861289372
701,4.326141536652855,1713.7120229850823
702,6.5726493553066225,1727.30372766559
703,1.8720812492169947,1720.2846723403889
704,9.153036319245373,1729.175808914807
705,0.8422182535789702,1729.4377086596342
706,0.5187294235282613,1730.018027168386
707,7.213616838095823,1729.9564380831623
708,2.48701711080333,1737.2316440064817
709,3.83655678137399,1732.4434551939657
710,2.450588808706361,1741.0682007878556
711,4.682743026087345,1734.8940440026722
712,9.437990837863108,1745.750943813943
713,1.8433617341591602,1744.3320348405352
714,1.4432230778115418,1747.594305548102
715,3.4095716685596313,1745.7752579183468
716,5.400247338570582,1751.0038772166617
717,2.060910999547766,1751.1755052569174
718,6.285967739268768,1753.0647882162095
719,9.717094506827838,1757.461472996186
720,3.903536781116749,1762.7818827230374
721,6.699615187429062,1761.365009777303
722,7.675368912351123,1769.4814979104665
723,3.0745913483229526,1769.040378689654
724,9.468261777912291,1772.5560892587894
725,0.9806931221708481,1778.5086404675665
726,6.0075282525024924,1773.5367823809602
727,4.506584623493631,1784.516168720069
728,1.8806043133345163,1778.0433670044538
729,0.6044945955310055,1786.3967730334034
730,2.8900576119295707,1778.6478615999847
731,3.1004132348756097,1789.2868306453329
732,0.7734087132573852,1781.7482748348602
733,0.6343809018814417,1790.0602393585903
734,9.066780062973637,1782.3826557367418
735,4.663281336632146,1799.127019421564
736,4.591337189535962,1787.0459370733738
737,7.479188014255906,1803.7183566111
738,2.309390578547811,1794.5251250876297
739,6.391847975964397,1806.027747189648
740,4.547736974953018,1800.916973063594
741,7.150388801248689,1810.575484164601
742,3.8984160529448464,1808.0673618648427
743,0.5402115820262576,1814.4739002175459
744,8.989918221452582,1808.607573446869
745,5.064974296551895,1823.4638184389985
746,8.037169148097243,1813.672547743421
747,8.28992856808065,1831.5009875870958
